# x,y,z
-3.431226,-1.545069,9.585578
-3.310307,-1.515056,9.399377
-3.273117,-1.523002,9.448676
-3.190638,-1.509787,9.366691
-3.154400,-1.518375,9.419967
-3.058453,-1.498018,9.293676
-3.046166,-1.518643,9.421632
-2.990061,-1.517775,9.416250
-2.971443,-1.536257,9.530908
-2.841279,-1.496677,9.285357
-2.778213,-1.491600,9.253857
-2.702905,-1.479622,9.179546
-2.706813,-1.511396,9.376675
-2.641321,-1.504926,9.336534
-2.632561,-1.531184,9.499435
-2.554066,-1.517136,9.412282
-2.496416,-1.515128,9.399825
-2.476015,-1.536140,9.530186
-2.370254,-1.503946,9.330456
-2.403606,-1.560576,9.681785
-2.304377,-1.531773,9.503089
-2.256512,-1.536540,9.532666
-2.250504,-1.570760,9.744968
-2.201702,-1.576101,9.778101
-2.169064,-1.593599,9.886657
-2.102166,-1.586191,9.840700
-2.111749,-1.637684,10.160158
-3.589195,-1.491878,9.564104
-3.480587,-1.469340,9.419615
-3.472669,-1.489267,9.547365
-3.394137,-1.479065,9.481964
-3.333155,-1.476303,9.464252
-3.257833,-1.466990,9.404554
-3.243210,-1.485158,9.521024
-3.100493,-1.444283,9.258984
-3.086744,-1.463105,9.379645
-3.054207,-1.473534,9.446504
-2.975387,-1.461606,9.370038
-2.883756,-1.442828,9.249652
-2.855473,-1.455633,9.331745
-2.813789,-1.461968,9.372358
-2.736201,-1.449531,9.292625
-2.722398,-1.471063,9.430663
-2.713158,-1.495990,9.590464
-2.625443,-1.477785,9.473753
-2.591079,-1.489472,9.548680
-2.500905,-1.468890,9.416729
-2.450687,-1.471381,9.432699
-2.436506,-1.496113,9.591254
-2.310750,-1.451892,9.307761
-2.332969,-1.500753,9.621001
-2.281923,-1.503720,9.640017
-2.213542,-1.495125,9.584916
-2.188040,-1.515794,9.717426
-2.134763,-1.517804,9.730311
-2.147479,-1.568111,10.052818
-2.054948,-1.542226,9.886871
-2.022598,-1.561318,10.009266
-3.748909,-1.483499,9.838334
-3.591086,-1.442909,9.569143
-3.492622,-1.425273,9.452185
-3.372542,-1.398116,9.272086
-3.302181,-1.391027,9.225073
-3.313887,-1.418843,9.409542
-3.207494,-1.396179,9.259239
-3.226566,-1.428285,9.472163
-3.192946,-1.437772,9.535079
-3.071598,-1.407395,9.333620
-3.017092,-1.407107,9.331709
-2.935151,-1.393780,9.243328
-2.880092,-1.392961,9.237900
-2.859271,-1.408983,9.344156
-2.742190,-1.377275,9.133870
-2.720142,-1.392990,9.238087
-2.725764,-1.423786,9.442324
-2.611796,-1.392097,9.232169
-2.599203,-1.414247,9.379065
-2.518022,-1.399227,9.279451
-2.443828,-1.387520,9.201813
-2.415967,-1.402184,9.299061
-2.431357,-1.443187,9.570988
-2.333770,-1.417477,9.400483
-2.283229,-1.419798,9.415877
-2.234540,-1.423412,9.439844
-2.185097,-1.426715,9.461747
-2.152984,-1.441792,9.561736
-2.098799,-1.442493,9.566385
-2.058271,-1.452872,9.635216
-2.062694,-1.496438,9.924139
-2.010140,-1.499977,9.947612
-1.996960,-1.533970,10.173048
-3.613209,-1.380498,9.482215
-3.627242,-1.407180,9.665488
-3.470930,-1.367579,9.393480
-3.411172,-1.365368,9.378291
-3.283331,-1.335394,9.172413
-3.250623,-1.343765,9.229907
-3.213931,-1.350740,9.277820
-3.195269,-1.365658,9.380284
-3.109515,-1.351920,9.285927
-3.036747,-1.343446,9.227720
-3.016015,-1.358101,9.328378
-2.919767,-1.338665,9.194880
-2.872259,-1.341271,9.212776
-2.831607,-1.347236,9.253750
-2.770807,-1.343660,9.229190
-2.712042,-1.340951,9.210579
-2.696453,-1.359908,9.340789
-2.613236,-1.344835,9.237260
-2.623018,-1.377991,9.465000
-2.516568,-1.350197,9.274093
-2.463675,-1.350555,9.276546
-2.451369,-1.373671,9.435324
-2.405779,-1.378763,9.470299
-2.322512,-1.361996,9.355136
-2.243304,-1.346869,9.251229
-2.249893,-1.383772,9.504705
-2.226918,-1.403883,9.642839
-2.170997,-1.403722,9.641737
-2.098113,-1.392296,9.563258
-2.060077,-1.404004,9.643671
-2.021930,-1.416283,9.728015
-2.023561,-1.457923,10.014029
-1.958018,-1.452193,9.974667
-1.909878,-1.459413,10.024262
-3.654683,-1.326377,9.447905
-3.552319,-1.308761,9.322419
-3.508683,-1.312572,9.349565
-3.451744,-1.311447,9.341555
-3.375332,-1.302771,9.279755
-3.317167,-1.300972,9.266937
-3.265189,-1.301580,9.271268
-3.143189,-1.273830,9.073604
-3.101762,-1.278347,9.105779
-3.122196,-1.308954,9.323798
-3.055439,-1.303440,9.284519
-2.994830,-1.300398,9.262854
-2.973880,-1.314780,9.365293
-2.854527,-1.285383,9.155900
-2.776676,-1.273918,9.074233
-2.725608,-1.274536,9.078636
-2.682158,-1.278811,9.109087
-2.636441,-1.282154,9.132899
-2.621080,-1.300698,9.264987
-2.597197,-1.315697,9.371828
-2.507648,-1.297361,9.241221
-2.513552,-1.328685,9.464346
-2.430148,-1.313144,9.353646
-2.358306,-1.303286,9.283424
-2.383915,-1.348076,9.602469
-2.294990,-1.328690,9.464378
-2.199813,-1.304650,9.293142
-2.184752,-1.328111,9.460254
-2.134561,-1.330872,9.479920
-2.062229,-1.319610,9.399700
-2.098317,-1.378991,9.822679
-2.003550,-1.353287,9.639585
-2.024626,-1.406595,10.019300
-1.945691,-1.391513,9.911871
-1.895838,-1.396946,9.950569
-1.901687,-1.445044,10.293181
-3.847638,-1.324912,9.800447
-3.725826,-1.302116,9.631822
-3.586767,-1.272509,9.412822
-3.464932,-1.248197,9.232983
-3.466090,-1.268124,9.380381
-3.302823,-1.227571,9.080407
-3.285935,-1.240992,9.179689
-3.269473,-1.255017,9.283431
-3.176348,-1.239591,9.169326
-3.140189,-1.246251,9.218588
-3.046558,-1.229938,9.097918
-3.029771,-1.244620,9.206522
-2.964417,-1.239519,9.168787
-2.894891,-1.232456,9.116542
-2.881100,-1.249299,9.241134
-2.764448,-1.221334,9.034274
-2.737614,-1.232738,9.118628
-2.770548,-1.272030,9.409275
-2.639950,-1.236310,9.145055
-2.566355,-1.226373,9.071545
-2.571553,-1.254458,9.279293
-2.543700,-1.267272,9.374080
-2.444748,-1.244452,9.205276
-2.404849,-1.251345,9.256266
-2.365753,-1.258979,9.312736
-2.362359,-1.286409,9.515640
-2.242815,-1.250391,9.249212
-2.245688,-1.282530,9.486943
-2.166124,-1.268017,9.379591
-2.172573,-1.304402,9.648734
-2.059358,-1.268966,9.386611
-2.050039,-1.297365,9.596680
-2.000094,-1.300917,9.622954
-1.981201,-1.325447,9.804401
-1.954681,-1.346166,9.957665
-1.907910,-1.353773,10.013932
-1.865673,-1.365172,10.098252
-3.761999,-1.245599,9.582315
-3.668017,-1.232608,9.482376
-3.622070,-1.235610,9.505470
-3.484762,-1.207058,9.285823
-3.465257,-1.219057,9.378126
-3.321489,-1.187027,9.131727
-3.299877,-1.198325,9.218636
-3.205073,-1.182978,9.100573
-3.169818,-1.189465,9.150476
-3.189741,-1.217228,9.364057
-3.118366,-1.210508,9.312361
-3.029761,-1.196746,9.206492
-2.967946,-1.193264,9.179701
-2.914472,-1.193069,9.178207
-2.802202,-1.168353,8.988066
-2.826285,-1.200628,9.236357
-2.784020,-1.205417,9.273200
-2.704241,-1.193833,9.184084
-2.653099,-1.194681,9.190604
-2.627818,-1.207446,9.288804
-2.568450,-1.204754,9.268094
-2.508973,-1.201895,9.246103
-2.443483,-1.195969,9.200516
-2.406396,-1.203991,9.262224
-2.367082,-1.211237,9.317969
-2.350840,-1.230901,9.469244
-2.264083,-1.213700,9.336920
-2.211072,-1.214192,9.340703
-2.150078,-1.210215,9.310110
-2.135298,-1.232714,9.483190
-2.069224,-1.226006,9.431584
-2.047382,-1.245850,9.584243
-1.997153,-1.249043,9.608809
-1.928918,-1.240835,9.545666
-1.930741,-1.278538,9.835711
-1.896774,-1.294107,9.955484
-1.819698,-1.280318,9.849406
-1.809765,-1.314404,10.111629
-3.845488,-1.204598,9.653016
-3.732535,-1.186410,9.507265
-3.675550,-1.185734,9.501850
-3.532076,-1.156714,9.269297
-3.387497,-1.126433,9.026641
-3.409027,-1.151304,9.225949
-3.322817,-1.140002,9.135378
-3.200024,-1.115581,8.939683
-3.238776,-1.147601,9.196270
-3.195925,-1.151291,9.225841
-3.112560,-1.140264,9.137479
-3.051386,-1.137127,9.112336
-3.011126,-1.141810,9.149865
-2.921649,-1.127664,9.036509
-2.868403,-1.127242,9.033128
-2.890777,-1.157072,9.272172
-2.780543,-1.133949,9.086872
-2.737031,-1.137669,9.116686
-2.660563,-1.127569,9.035746
-2.637522,-1.140160,9.136643
-2.611746,-1.152058,9.231993
-2.545935,-1.146425,9.186850
-2.515107,-1.156640,9.268708
-2.429759,-1.141682,9.148839
-2.431714,-1.167992,9.359673
-2.400326,-1.179118,9.448833
-2.278524,-1.145315,9.177952
-2.270751,-1.168584,9.364420
-2.219757,-1.170203,9.377396
-2.191863,-1.184386,9.491046
-2.091840,-1.159321,9.290187
-2.043595,-1.162388,9.314766
-2.029458,-1.185545,9.500338
-2.046545,-1.228736,9.846444
-1.933174,-1.193830,9.566730
-1.910698,-1.214655,9.733608
-1.882501,-1.232994,9.880569
-1.824819,-1.232564,9.877121
-1.790180,-1.248173,10.002204
-1.807706,-1.302405,10.436794
-3.871002,-1.162066,9.717061
-3.723417,-1.134199,9.484041
-3.667776,-1.133925,9.481753
-3.550067,-1.114163,9.316508
-3.455960,-1.101315,9.209074
-3.354802,-1.085783,9.079200
-3.347180,-1.100512,9.202360
-3.311234,-1.106253,9.250363
-3.203053,-1.087654,9.094837
-3.158789,-1.090500,9.118639
-3.132274,-1.099674,9.195353
-3.045870,-1.087776,9.095865
-3.019058,-1.097117,9.173968
-2.976003,-1.100783,9.204623
-2.852784,-1.074391,8.983941
-2.824452,-1.083420,9.059434
-2.786042,-1.088850,9.104843
-2.721236,-1.083975,9.064075
-2.753586,-1.118368,9.351668
-2.644065,-1.095364,9.159311
-2.567041,-1.085158,9.073972
-2.539551,-1.095903,9.163817
-2.471632,-1.089287,9.108493
-2.401239,-1.081269,9.041451
-2.392118,-1.101099,9.207267
-2.365378,-1.113536,9.311263
-2.306241,-1.110945,9.289596
-2.278732,-1.123829,9.397332
-2.211859,-1.117455,9.344031
-2.136734,-1.106488,9.252330
-2.104524,-1.117752,9.346518
-2.066844,-1.126628,9.420735
-2.025087,-1.133700,9.479876
-2.017767,-1.160980,9.707986
-1.969605,-1.165648,9.747016
-1.907617,-1.162167,9.717913
-1.843935,-1.157412,9.678146
-1.823677,-1.180468,9.870943
-1.803566,-1.205110,10.076993
-1.742977,-1.203446,10.063083
-3.903227,-1.104783,9.657983
-3.842241,-1.103282,9.644865
-3.709501,-1.080831,9.448594
-3.671487,-1.085721,9.491346
-3.608934,-1.083393,9.470995
-3.438890,-1.048229,9.163589
-3.412774,-1.056522,9.236090
-3.274417,-1.029780,9.002312
-3.229182,-1.031934,9.021141
-3.253864,-1.056868,9.239111
-3.085907,-1.019020,8.908245
-3.089991,-1.037663,9.071222
-3.108020,-1.061712,9.281463
-2.986530,-1.038110,9.075127
-2.906918,-1.028480,8.990947
-2.871983,-1.034595,9.044401
-2.838572,-1.041495,9.104725
-2.796021,-1.045239,9.137453
-2.754210,-1.049409,9.173909
-2.646072,-1.027975,8.986533
-2.691488,-1.066531,9.323587
-2.590533,-1.047476,9.157008
-2.524823,-1.042176,9.110671
-2.442292,-1.029558,9.000368
-2.382515,-1.026193,8.970948
-2.355636,-1.037163,9.066848
-2.348822,-1.057666,9.246088
-2.274647,-1.048085,9.162336
-2.235795,-1.054712,9.220261
-2.230091,-1.077680,9.421053
-2.180067,-1.079844,9.439965
-2.117619,-1.075807,9.404678
-2.085496,-1.087369,9.505750
-2.033526,-1.088928,9.519380
-2.016410,-1.109756,9.701457
-1.932695,-1.094073,9.564358
-1.875358,-1.092839,9.553573
-1.856455,-1.114607,9.743862
-1.827125,-1.131278,9.889606
-1.774472,-1.134119,9.914440
-1.764045,-1.165037,10.184719
-3.843035,-1.038303,9.509047
-3.767284,-1.032588,9.456706
-3.640449,-1.012497,9.272709
-3.646383,-1.029284,9.426448
-3.573216,-1.023913,9.377259
-3.489894,-1.015422,9.299498
-3.367726,-0.995187,9.114177
-3.288549,-0.987214,9.041165
-3.283149,-1.001490,9.171906
-3.100498,-0.961279,8.803639
-3.197780,-1.007964,9.231195
-3.056305,-0.979698,8.972330
-3.089626,-1.007455,9.226534
-3.009317,-0.998483,9.144368
-2.928519,-0.989026,9.057757
-2.876284,-0.989047,9.057947
-2.822853,-0.988649,9.054304
-2.774394,-0.990011,9.066776
-2.741173,-0.996967,9.130482
-2.720525,-1.008858,9.239386
-2.613030,-0.988376,9.051801
-2.556474,-0.986718,9.036618
-2.545338,-1.002887,9.184697
-2.448823,-0.985388,9.024438
-2.439331,-1.002907,9.184879
-2.392568,-1.005541,9.209000
-2.356500,-1.012890,9.276311
-2.291553,-1.007881,9.230434
-2.235376,-1.006582,9.218535
-2.178809,-1.005039,9.204409
-2.164669,-1.023480,9.373291
-2.184489,-1.059334,9.701655
-2.063806,-1.027148,9.406886
-1.967752,-1.005811,9.211477
-1.993902,-1.047488,9.593166
-1.923492,-1.039370,9.518819
-1.922723,-1.069512,9.794863
-1.854914,-1.063060,9.735774
-1.827544,-1.080104,9.891871
-1.775278,-1.083060,9.918940
-1.758560,-1.108623,10.153052
-1.735453,-1.131782,10.365148
-3.820195,-0.982983,9.452532
-3.746267,-0.977931,9.403949
-3.721248,-0.985685,9.478515
-3.605917,-0.969392,9.321838
-3.453596,-0.942510,9.063338
-3.475372,-0.963045,9.260801
-3.418735,-0.962153,9.252223
-3.306411,-0.945311,9.090272
-3.155232,-0.916638,8.814552
-3.182106,-0.939600,9.035358
-3.158736,-0.948245,9.118486
-3.076698,-0.939272,9.032198
-3.066734,-0.952372,9.158172
-2.984864,-0.943209,9.070063
-2.931602,-0.942921,9.067292
-2.905187,-0.951415,9.148966
-2.817456,-0.939771,9.036994
-2.770991,-0.941711,9.055657
-2.682816,-0.929279,8.936103
-2.676628,-0.945315,9.090307
-2.586928,-0.931907,8.961380
-2.550329,-0.937473,9.014897
-2.484794,-0.932411,8.966227
-2.492144,-0.955067,9.184086
-2.395945,-0.938161,9.021519
-2.438996,-0.976241,9.387702
-2.331823,-0.954556,9.179173
-2.308427,-0.966955,9.298401
-2.257032,-0.967936,9.307841
-2.227671,-0.978646,9.410827
-2.137282,-0.962410,9.254702
-2.121246,-0.979681,9.420783
-2.034894,-0.964532,9.275104
-2.031588,-0.988991,9.510307
-2.023806,-1.012570,9.737043
-1.916657,-0.986359,9.484993
-1.879029,-0.995435,9.572274
-1.861799,-1.016195,9.771909
-1.812982,-1.020474,9.813053
-1.768898,-1.027778,9.883293
-1.728339,-1.037687,9.978572
-1.701892,-1.057042,10.164701
2.859815,-1.144680,11.007434
2.930657,-1.147534,11.034883
3.012461,-1.154468,11.101565
3.065898,-1.150469,11.063105
-3.907863,-0.955264,9.669453
-3.779305,-0.937227,9.486880
-3.722236,-0.936649,9.481031
-3.542815,-0.904806,9.158709
-3.566701,-0.924709,9.360164
-3.503047,-0.922178,9.334546
-3.422295,-0.914997,9.261856
-3.305053,-0.897677,9.086538
-3.245432,-0.895701,9.066536
-3.213907,-0.901541,9.125657
-3.106195,-0.885849,8.966812
-3.097980,-0.898480,9.094675
-3.087547,-0.910894,9.220326
-3.007405,-0.902816,9.138559
-2.924376,-0.893567,9.044943
-2.865019,-0.891347,9.022469
-2.794161,-0.885400,8.962275
-2.787930,-0.900094,9.111011
-2.744506,-0.903115,9.141586
-2.695583,-0.904408,9.154678
-2.609815,-0.893144,9.040663
-2.607892,-0.910700,9.218369
-2.567469,-0.915263,9.264557
-2.462915,-0.896672,9.076368
-2.417060,-0.899108,9.101025
-2.349884,-0.893544,9.044708
-2.350186,-0.913969,9.251457
-2.293481,-0.912659,9.238198
-2.231701,-0.909219,9.203379
-2.202576,-0.919240,9.304814
-2.199451,-0.940885,9.523902
-2.099975,-0.921365,9.326318
-2.041690,-0.919366,9.306083
-2.008123,-0.928690,9.400460
-1.973134,-0.937856,9.493246
-1.941155,-0.949018,9.606227
-1.879940,-0.946122,9.576918
-1.828627,-0.948186,9.597804
-1.816393,-0.971274,9.831513
-1.739260,-0.960030,9.717699
-1.721397,-0.981843,9.938491
-1.715800,-1.012397,10.247767
2.437169,-1.069309,10.823848
2.507003,-1.072450,10.855642
2.553239,-1.065589,10.786196
2.618422,-1.066774,10.798192
2.682735,-1.067558,10.806123
2.791304,-1.085517,10.987909
2.796106,-1.063220,10.762219
2.883562,-1.072639,10.857558
2.924646,-1.064774,10.777948
2.973673,-1.060069,10.730320
2.990885,-1.044445,10.572174
3.152591,-1.078896,10.920894
3.120419,-1.046947,10.597499
-3.927963,-0.896830,9.582298
-3.814787,-0.883432,9.439149
-3.739303,-0.878502,9.386468
-3.705420,-0.883343,9.438199
-3.571771,-0.864191,9.233566
-3.512271,-0.862671,9.217322
-3.447121,-0.859694,9.185520
-3.399190,-0.860987,9.199327
-3.325039,-0.855573,9.141488
-3.204399,-0.837830,8.951905
-3.227630,-0.857739,9.164623
-3.152778,-0.851811,9.101285
-3.081165,-0.846572,9.045312
-3.002075,-0.839063,8.965080
-2.938517,-0.835708,8.929231
-2.907893,-0.841766,8.993963
-2.870017,-0.845907,9.038210
-2.846495,-0.854511,9.130137
-2.746416,-0.840023,8.975343
-2.696280,-0.840548,8.980952
-2.665218,-0.847156,9.051555
-2.641368,-0.856367,9.149967
-2.533016,-0.837998,8.953698
-2.528072,-0.853786,9.122395
-2.498604,-0.861788,9.207893
-2.490071,-0.877516,9.375933
-2.381916,-0.858054,9.167997
-2.320935,-0.855089,9.136314
-2.283272,-0.860776,9.197076
-2.206446,-0.851618,9.099229
-2.236262,-0.884178,9.447120
-2.179810,-0.883405,9.438856
-2.073695,-0.861948,9.209601
-2.021539,-0.862382,9.214232
-1.991375,-0.872474,9.322063
-1.944591,-0.875642,9.355918
-1.894547,-0.877482,9.375576
-1.880034,-0.896371,9.577398
-1.853534,-0.910516,9.728532
-1.810092,-0.916962,9.797409
-1.747619,-0.913873,9.764404
-1.752079,-0.946746,10.115631
-1.711745,-0.956846,10.223549
-1.670192,-0.966962,10.331632
2.083732,-0.993491,10.615085
2.165776,-1.003105,10.717812
2.247012,-1.011822,10.810943
2.257952,-0.989268,10.569965
2.388706,-1.019014,10.887789
2.420733,-1.006198,10.750853
2.460792,-0.997277,10.655543
2.520084,-0.996396,10.646132
2.556866,-0.986869,10.544337
2.665654,-1.004931,10.737323
2.656725,-0.978802,10.458143
2.743045,-0.988147,10.557986
2.858386,-1.007312,10.762760
2.867201,-0.988920,10.566251
2.987258,-1.008864,10.779338
2.966081,-0.981268,10.484495
3.072313,-0.996085,10.642806
3.091710,-0.982719,10.499997
3.154090,-0.983267,10.505853
3.230744,-0.988161,10.558137
-3.979088,-0.858030,9.707018
-3.903402,-0.853734,9.658415
-3.757608,-0.833758,9.432418
-3.706759,-0.834570,9.441609
-3.617222,-0.826566,9.351063
-3.567247,-0.827497,9.361595
-3.422416,-0.806115,9.119690
-3.365122,-0.805004,9.107128
-3.302520,-0.802569,9.079576
-3.271981,-0.807972,9.140706
-3.214469,-0.806783,9.127253
-3.111867,-0.794049,8.983185
-3.117110,-0.808868,9.150836
-3.013400,-0.795438,8.998900
-2.927062,-0.786202,8.894420
-2.924968,-0.799669,9.046774
-2.974973,-0.828128,9.368735
-2.881170,-0.816869,9.241358
-2.786508,-0.804937,9.106367
-2.750623,-0.809851,9.161961
-2.726369,-0.818449,9.259235
-2.630313,-0.805406,9.111672
-2.550490,-0.796902,9.015467
-2.531692,-0.807508,9.135457
-2.476967,-0.806863,9.128153
-2.443101,-0.813132,9.199078
-2.416518,-0.822157,9.301182
-2.341872,-0.814869,9.218729
-2.333710,-0.830913,9.400242
-2.258062,-0.823121,9.312089
-2.209864,-0.825200,9.335603
-2.176866,-0.833200,9.426106
-2.113170,-0.829559,9.384919
-2.032311,-0.818812,9.263334
-1.982273,-0.820237,9.279453
-1.936996,-0.823766,9.319378
-1.937576,-0.847555,9.588513
-1.905212,-0.857910,9.705658
-1.841890,-0.854530,9.667416
-1.810561,-0.866245,9.799951
-1.773011,-0.875643,9.906277
-1.723048,-0.879333,9.948022
-1.699830,-0.897398,10.152387
-1.664634,-0.910203,10.297251
1.750328,-0.924057,10.453991
1.806451,-0.921897,10.429548
1.856964,-0.917105,10.375340
1.917288,-0.917307,10.377625
2.015664,-0.935150,10.579491
2.067983,-0.931205,10.534857
2.133094,-0.933081,10.556079
2.164951,-0.920710,10.416124
2.224008,-0.920263,10.411066
2.326152,-0.937199,10.602668
2.353583,-0.923937,10.452627
2.379782,-0.910866,10.304759
2.470288,-0.922446,10.435767
2.550965,-0.929892,10.520003
2.598014,-0.925019,10.464867
2.634753,-0.916779,10.371651
2.721214,-0.925822,10.473957
2.775945,-0.923912,10.452343
2.836199,-0.923882,10.452003
2.860007,-0.912228,10.320160
2.947092,-0.920821,10.417374
3.006765,-0.920676,10.415741
3.071388,-0.922023,10.430980
3.090797,-0.910006,10.295033
3.186692,-0.920538,10.414175
3.251391,-0.921834,10.428842
3.265278,-0.908939,10.282958
-3.947986,-0.801246,9.631143
-3.804845,-0.783226,9.414549
-3.795749,-0.792678,9.528159
-3.636511,-0.770592,9.262679
-3.589923,-0.772074,9.280491
-3.562152,-0.777709,9.348225
-3.432170,-0.760859,9.145682
-3.366205,-0.757895,9.110061
-3.302736,-0.755408,9.080168
-3.256364,-0.756815,9.097078
-3.180823,-0.751377,9.031716
-3.177442,-0.763088,9.172484
-3.110743,-0.759732,9.132144
-3.061518,-0.760602,9.142593
-2.919574,-0.738062,8.871666
-2.954139,-0.760136,9.136999
-2.872078,-0.752458,9.044700
-2.847656,-0.759875,9.133860
-2.759007,-0.750111,9.016492
-2.712284,-0.751589,9.034258
-2.641959,-0.746456,8.972564
-2.613860,-0.753287,9.054676
-2.565771,-0.754519,9.069481
-2.512859,-0.754354,9.067500
-2.443813,-0.749236,9.005975
-2.447254,-0.766601,9.214712
-2.419109,-0.774625,9.311155
-2.355541,-0.771412,9.272539
-2.271739,-0.761270,9.150623
-2.255286,-0.773750,9.300644
-2.162371,-0.759967,9.134968
-2.159115,-0.777793,9.349241
-2.140044,-0.790690,9.504268
-2.065071,-0.783069,9.412651
-1.990311,-0.775118,9.317083
-1.957949,-0.783696,9.420188
-1.953982,-0.804454,9.669706
-1.899456,-0.805005,9.676338
-1.821172,-0.795217,9.558673
-1.763791,-0.794229,9.546798
-1.770140,-0.822800,9.890233
-1.695205,-0.814234,9.787270
-1.673217,-0.831386,9.993436
-1.636090,-0.841972,10.120685
1.368882,-0.857604,10.308577
1.415651,-0.849950,10.216584
1.464090,-0.843871,10.143514
1.549185,-0.858575,10.320257
1.590540,-0.848847,10.203318
1.623700,-0.835595,10.044036
1.699183,-0.844288,10.148524
1.746242,-0.838748,10.081933
1.849192,-0.859545,10.331920
1.880281,-0.846684,10.177320
1.982558,-0.865686,10.405732
2.042618,-0.865679,10.405643
2.048250,-0.843263,10.136207
2.130902,-0.852922,10.252309
2.225131,-0.866567,10.416322
2.251668,-0.853826,10.263168
2.349478,-0.868071,10.434398
2.380357,-0.857493,10.307247
2.406670,-0.845826,10.167009
2.469453,-0.847227,10.183851
2.556139,-0.856573,10.296191
2.618496,-0.857527,10.307655
2.691317,-0.861789,10.358885
2.734321,-0.856525,10.295614
2.792267,-0.856067,10.290104
2.847635,-0.854853,10.275517
2.902632,-0.853580,10.260215
2.990032,-0.861696,10.357776
3.054799,-0.863100,10.374641
3.076937,-0.852636,10.248866
3.097520,-0.842145,10.122758
3.176857,-0.847720,10.189772
3.262056,-0.854628,10.272811
3.311877,-0.852186,10.243463
3.370733,-0.852115,10.242599
3.427391,-0.851499,10.235199
-3.935009,-0.748699,9.599486
-3.821907,-0.737568,9.456768
-3.719308,-0.728170,9.336276
-3.636008,-0.722330,9.261398
-3.524492,-0.710627,9.111342
-3.545908,-0.725777,9.305594
-3.403090,-0.707261,9.068191
-3.479862,-0.734517,9.417653
-3.288258,-0.705091,9.040366
-3.237890,-0.705489,9.045468
-3.206829,-0.710176,9.105559
-3.135806,-0.706021,9.052291
-3.170863,-0.726014,9.308638
-3.067414,-0.714437,9.160202
-2.971457,-0.704230,9.029324
-2.933537,-0.707658,9.073276
-2.869936,-0.704903,9.037953
